# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens,dU,dK,mass_235,m_dens,fuel_frac
   1.00000,  47.94922,   0.67749,   1.48062, 105.37109,   0.89487,   1.51593,   0.83801,1732.18797,   0.30425,   0.00000,   0.00162,1541.53860,   5.00150,   0.34951
   1.00000,  39.82422,   0.75269,   1.25649, 137.24609,   0.62144,   1.04763,   0.78597, 716.93908,   0.69168,   0.00000,  -0.00094, 439.42289,   3.61319,   0.25249
   1.00000,  12.36328,   0.80347,   1.23208,  96.69922,   0.87710,   0.45437,   1.10220,  20.28523,  16.28816,   0.00000,  -0.01053,  17.67987,   3.41687,   0.23878
   1.00000,  48.02734,   0.55688,   1.23501, 197.71484,   0.22495,   0.65493,   0.61879,1191.59773,   0.56810,   0.00000,  -0.00068, 265.30142,   3.42385,   0.23926
   1.00000,  11.97266,   0.69556,   1.19937,  86.26953,   0.81216,   0.37882,   1.11106,  16.84660,  16.00058,   0.00000,  -0.01003,  13.56012,   3.12457,   0.21835
   1.00000,  15.13672,   0.62671,   1.33853, 141.93359,   0.52915,   0.49377,   0.94363,  45.72664,  13.02687,   0.00000,  -0.01018,  23.84461,   4.19686,   0.29328
   1.00000,  24.70703,   0.55151,   1.37466, 101.85547,   0.82515,   0.98837,   0.89934, 209.37803,   2.14968,   0.00000,  -0.00275, 171.31078,   4.41896,   0.30880
   1.00000,  23.26172,   0.91431,   1.23013, 169.35547,   0.36851,   0.52715,   0.81782, 134.65771,   4.28276,   0.00000,  -0.00542,  48.94712,   3.40530,   0.23797
   1.00000,  46.28906,   0.54834,   1.35928, 161.21094,   0.39619,   0.99603,   0.66718,1347.27222,   0.51738,   0.00000,  -0.00240, 526.31065,   4.32385,   0.30216
   1.00000,  23.26172,   0.99341,   1.54312, 169.35547,   0.36851,   0.72443,   0.75138, 209.40419,   4.28276,   0.00000,  -0.00477,  76.11693,   5.29554,   0.37006
   1.00000,  42.28516,   0.53638,   1.10122, 142.16797,   0.22085,   0.39329,   0.70918, 496.56921,   0.59853,   0.00000,  -0.00087, 108.55727,   2.09058,   0.14609
   1.00000,  12.53906,   0.75732,   1.59365, 196.36719,   0.35791,   0.39965,   0.91396,  34.03337,  31.70473,   0.00000,  -0.01799,  12.01706,   5.49490,   0.38399
   1.00000,  16.93359,   0.75854,   1.42544, 177.79297,   0.57905,   0.64537,   0.90872,  72.03733,  11.65514,   0.00000,  -0.01065,  41.12031,   4.72238,   0.33001
   1.00000,  23.57422,   0.63794,   1.29653, 122.83203,   0.77866,   0.86269,   0.90759, 160.87693,   2.98435,   0.00000,  -0.00112, 124.00737,   3.90870,   0.27314
   1.00000,  33.84766,   0.92212,   1.34780, 159.39453,   0.83882,   1.20559,   0.86485, 520.27322,   1.30839,   0.00000,   0.00110, 432.96428,   4.27067,   0.29844
   1.00000,  32.28516,   0.65259,   1.22622, 102.20703,   0.30356,   0.59772,   0.72456, 355.01659,   0.96677,   0.00000,  -0.00051, 106.43314,   3.35807,   0.23467
   1.00000,  11.81641,   0.99438,   1.49380, 113.92578,   0.82583,   0.58930,   1.05928,  26.30366,  21.97938,   0.00000,  -0.01067,  21.53966,   5.07469,   0.35463
   1.00000,  23.53516,   0.73071,   1.10952, 173.45703,   0.68022,   0.51504,   0.93759,  90.38387,   4.23536,   0.00000,  -0.00423,  60.70087,   2.20694,   0.15422
   1.00000,  29.78516,   0.68384,   1.37515,  94.70703,   0.52231,   0.91129,   0.77832, 367.82762,   1.14086,   0.00000,   0.00028, 189.32380,   4.43093,   0.30964
   1.00000,  49.12109,   0.71069,   1.21792, 170.17578,   0.31450,   0.79197,   0.65659,1225.28763,   0.45703,   0.00000,  -0.00210, 380.48432,   3.29067,   0.22996
   1.00000,  21.73828,   0.98315,   1.34927, 136.07422,   0.23179,   0.45614,   0.75372, 138.18388,   4.21648,   0.00000,  -0.00487,  31.69432,   4.28186,   0.29922
   1.00000,  24.35547,   0.52710,   1.24038, 198.65234,   0.36167,   0.52398,   0.80054, 157.27993,   4.37678,   0.00000,  -0.00596,  56.11498,   3.46524,   0.24216
   1.00000,  20.09766,   0.93774,   1.22231, 110.64453,   0.71372,   0.66047,   0.94413,  85.17111,   4.33854,   0.00000,  -0.00471,  60.06361,   3.33969,   0.23338
   1.00000,  42.28516,   0.68237,   1.38687, 140.41016,   0.33774,   0.90737,   0.65391,1069.05828,   0.59113,   0.00000,  -0.00042, 356.33459,   4.50078,   0.31452
   1.00000,  15.41016,   0.62231,   1.30483,  81.58203,   0.64263,   0.53764,   0.97338,  45.60594,   7.09616,   0.00000,  -0.00591,  28.91525,   3.96689,   0.27721
   1.00000,  27.32422,   0.77856,   1.34341, 164.08203,   0.36304,   0.69274,   0.74725, 271.55425,   2.56016,   0.00000,  -0.00301,  97.25112,   4.23705,   0.29609
   1.00000,  12.63672,   0.66284,   1.44546, 182.59766,   0.31040,   0.32736,   0.92465,  30.58314,  28.80330,   0.00000,  -0.01705,   9.37391,   4.82424,   0.33712
   1.00000,  37.01172,   0.83618,   1.40200, 173.10547,   0.25913,   0.74786,   0.64034, 731.92209,   1.08678,   0.00000,  -0.00035, 187.52467,   4.59512,   0.32111
   1.00000,  34.16016,   0.92456,   1.42593, 140.99609,   0.43618,   0.95123,   0.71999, 592.42383,   1.12589,   0.00000,  -0.00232, 254.69157,   4.73067,   0.33059
   1.00000,  14.62891,   0.99585,   1.14663, 197.12891,   0.59751,   0.34576,   1.03173,  25.83320,  20.04308,   0.00000,  -0.01717,  15.21914,   2.62659,   0.18355
   1.00000,  41.19141,   0.83130,   1.50991, 142.05078,   0.20239,   0.73627,   0.58437,1129.68576,   0.64695,   0.00000,  -0.00019, 226.46419,   5.14503,   0.35954
   1.00000,  28.26172,   0.80591,   1.41763, 124.35547,   0.76841,   1.09687,   0.86059, 331.99841,   1.75355,   0.00000,   0.00048, 252.45969,   4.68156,   0.32715
   1.00000,  20.03906,   0.97607,   1.50283,  83.86719,   0.48916,   0.73469,   0.83014, 129.34297,   3.31749,   0.00000,  -0.00241,  62.34678,   5.11636,   0.35754
   1.00000,  26.07422,   0.64331,   1.20718, 179.78516,   0.30493,   0.48272,   0.78038, 177.71632,   3.22827,   0.00000,  -0.00502,  53.51772,   3.19112,   0.22300
   1.00000,  16.03516,   0.94946,   1.20327, 175.91797,   0.54419,   0.43138,   0.97125,  41.09703,  13.58127,   0.00000,  -0.01056,  22.04104,   3.17278,   0.22172
   1.00000,  27.59766,   0.67847,   1.55483, 183.18359,   0.55103,   0.99512,   0.78070, 352.32671,   2.77409,   0.00000,  -0.00178, 191.34143,   5.33555,   0.37285
   1.00000,  37.36328,   0.84937,   1.45815, 111.69922,   0.27896,   0.81076,   0.63951, 802.44240,   0.68166,   0.00000,  -0.00081, 221.20729,   4.89699,   0.34221
   1.00000,  14.31641,   0.76636,   1.58022, 126.81641,   0.46558,   0.54567,   0.90304,  50.17023,  13.75698,   0.00000,  -0.00688,  23.01896,   5.44244,   0.38032
   1.00000,  33.78906,   0.61084,   1.48721,  86.21094,   0.83369,   1.28504,   0.84910, 609.56133,   0.71135,   0.00000,  -0.00038, 504.06432,   5.02967,   0.35148
   1.00000,  17.28516,   0.74487,   1.44937, 155.41016,   0.85112,   0.82500,   0.96945,  78.66178,   9.57876,   0.00000,  -0.00518,  66.45421,   4.84835,   0.33881
   1.00000,  20.21484,   0.68628,   1.33364, 102.32422,   0.68364,   0.75121,   0.90963, 108.17550,   3.94292,   0.00000,  -0.00305,  73.02015,   4.16839,   0.29129
   1.00000,  37.12891,   0.79370,   1.49038,  99.62891,   0.71167,   1.27185,   0.80004, 812.52535,   0.61958,   0.00000,  -0.00082, 571.32676,   5.05301,   0.35311
   1.00000,  10.91797,   0.68286,   1.18960, 189.51172,   0.85796,   0.32367,   1.14829,  12.40311,  46.35115,   0.00000,  -0.02729,  10.56548,   3.03358,   0.21199
   1.00000,  42.32422,   0.71606,   1.15591, 179.08203,   0.27554,   0.58856,   0.69167, 644.92875,   0.75186,   0.00000,  -0.00231, 175.62188,   2.70767,   0.18921
   1.00000,  23.53516,   0.72925,   1.55874, 121.66016,   0.30425,   0.65870,   0.72317, 219.26540,   2.97062,   0.00000,  -0.00304,  65.88363,   5.35388,   0.37414
   1.00000,  45.29297,   0.92407,   1.19741,  97.05078,   0.63989,   1.05950,   0.78842, 910.36395,   0.33247,   0.00000,   0.00101, 574.70513,   3.11869,   0.21794
   1.00000,  16.50391,   0.94214,   1.35757, 154.00391,   0.56948,   0.59035,   0.92579,  61.19490,  10.90489,   0.00000,  -0.00772,  34.35102,   4.33316,   0.30281
   1.00000,  33.49609,   0.73120,   1.44497, 137.48047,   0.56606,   1.07213,   0.76681, 569.67420,   1.16442,   0.00000,   0.00230, 317.85056,   4.82497,   0.33717
   1.00000,  46.69922,   0.98950,   1.21060,  93.41797,   0.41294,   0.89864,   0.70456,1036.48510,   0.29198,   0.00000,  -0.00154, 421.94268,   3.23955,   0.22638
   1.00000,  36.50391,   0.56616,   1.10757,  94.00391,   0.60845,   0.65344,   0.83183, 331.41507,   0.61515,   0.00000,  -0.00264, 198.84824,   2.16872,   0.15155
   1.00000,  11.69922,   0.92700,   1.14810, 108.41797,   0.85044,   0.33089,   1.14109,  13.27629,  21.55166,   0.00000,  -0.01478,  11.20666,   2.63910,   0.18442
   1.00000,  39.82422,   0.74731,   1.12466, 111.58203,   0.84429,   0.92356,   0.87509, 471.98693,   0.56234,   0.00000,  -0.00418, 395.42908,   2.37869,   0.16623
   1.00000,  25.95703,   0.61694,   1.56167, 173.10547,   0.27075,   0.66057,   0.68870, 294.55298,   3.15062,   0.00000,  -0.00235,  78.82595,   5.36103,   0.37464
   1.00000,  24.66797,   0.60474,   1.52505, 193.26172,   0.25708,   0.60568,   0.69905, 245.38906,   4.09822,   0.00000,  -0.00309,  62.37701,   5.20361,   0.36363
   1.00000,  19.82422,   0.50269,   1.44155, 191.03516,   0.41431,   0.61305,   0.81754, 117.30263,   7.80504,   0.00000,  -0.00761,  47.91050,   4.79258,   0.33491
   1.00000,  25.72266,   0.91577,   1.40640, 158.22266,   0.64946,   0.95238,   0.84195, 247.16329,   2.95918,   0.00000,  -0.00348, 158.39151,   4.62260,   0.32303
   1.00000,  22.94922,   0.73999,   1.48306, 150.37109,   0.81899,   1.02705,   0.90168, 190.46462,   3.96014,   0.00000,  -0.00017, 154.63669,   5.01604,   0.35053
   1.00000,  32.12891,   0.55298,   1.33413,  94.23828,   0.61187,   0.97764,   0.79913, 433.65650,   0.90446,   0.00000,  -0.00292, 261.66701,   4.16206,   0.29085
   1.00000,  15.44922,   0.55884,   1.50015, 124.70703,   0.69731,   0.68843,   0.95115,  58.93474,  10.76518,   0.00000,  -0.00698,  40.58976,   5.08747,   0.35552
   1.00000,  13.61328,   0.98999,   1.19253, 100.44922,   0.51958,   0.34357,   1.02189,  24.38195,  12.67384,   0.00000,  -0.01004,  12.48390,   3.07631,   0.21498
   1.00000,  41.38672,   0.80347,   1.42983, 126.34766,   0.72603,   1.30893,   0.79739,1057.36885,   0.56733,   0.00000,   0.00035, 758.77024,   4.74781,   0.33178
   1.00000,  29.16016,   0.98706,   1.36343, 127.28516,   0.73081,   1.05775,   0.85169, 340.47894,   1.63402,   0.00000,  -0.00479, 245.96855,   4.37090,   0.30544
   1.00000,  13.65234,   0.51831,   1.53237, 129.51172,   0.21538,   0.31246,   0.85384,  41.81050,  16.20085,   0.00000,  -0.00819,   8.91561,   5.23015,   0.36549
   1.00000,  24.47266,   0.74341,   1.48013, 109.35547,   0.71851,   1.00823,   0.86213, 230.32407,   2.37491,   0.00000,  -0.00099, 163.53705,   5.00203,   0.34955
   1.00000,  31.66016,   0.70581,   1.36587, 194.78516,   0.39243,   0.81365,   0.72485, 436.22718,   1.95374,   0.00000,  -0.00435, 168.80220,   4.37546,   0.30576
   1.00000,  37.20703,   0.69507,   1.28091, 106.42578,   0.55513,   0.98009,   0.76906, 614.53913,   0.65769,   0.00000,  -0.00226, 336.23567,   3.79773,   0.26539
   1.00000,  36.58203,   0.79663,   1.41372,  85.80078,   0.69731,   1.20702,   0.80318, 716.63831,   0.55788,   0.00000,   0.00058, 493.56589,   4.65958,   0.32562
   1.00000,  34.19922,   0.85425,   1.31118, 101.62109,   0.47925,   0.90603,   0.75310, 505.63565,   0.80870,   0.00000,   0.00074, 238.79608,   4.02383,   0.28119
   1.00000,  12.59766,   0.90649,   1.14468, 178.14453,   0.40747,   0.21637,   1.04987,  16.34665,  28.36305,   0.00000,  -0.02264,   6.56678,   2.60261,   0.18187
   1.00000,  27.55859,   0.96948,   1.23013, 175.91797,   0.71372,   0.86204,   0.87927, 224.04267,   2.67540,   0.00000,  -0.00401, 157.99736,   3.40730,   0.23811
   1.00000,  25.44922,   0.93237,   1.13687,  80.41016,   0.68774,   0.64244,   0.91529, 130.55460,   1.55288,   0.00000,  -0.00278,  88.66285,   2.52127,   0.17619
   1.00000,  33.88672,   0.65747,   1.12856, 156.23047,   0.59819,   0.69092,   0.83762, 295.17268,   1.27799,   0.00000,  -0.00451, 174.09465,   2.41456,   0.16873
   1.00000,  32.63672,   0.64185,   1.23794, 114.98047,   0.77935,   0.99467,   0.86208, 377.41186,   1.05282,   0.00000,  -0.00036, 291.18147,   3.45578,   0.24149
   1.00000,  20.91797,   0.80786,   1.16567, 159.51172,   0.68296,   0.57452,   0.94463,  80.83950,   5.54733,   0.00000,  -0.00631,  54.51285,   2.81135,   0.19646
   1.00000,  21.50391,   0.92896,   1.31069,  99.86328,   0.80942,   0.85365,   0.93404, 125.67812,   3.19671,   0.00000,  -0.00051, 100.80919,   4.02307,   0.28114
   1.00000,  37.53906,   0.69482,   1.28408, 151.36719,   0.85557,   1.19418,   0.86002, 635.06011,   0.91082,   0.00000,  -0.00143, 539.40930,   3.82133,   0.26704
   1.00000,  21.34766,   0.90796,   1.24478, 104.43359,   0.29878,   0.44753,   0.81417, 107.77523,   3.41696,   0.00000,  -0.00338,  31.80550,   3.52629,   0.24642
   1.00000,  17.79297,   0.65601,   1.22085, 113.33984,   0.79370,   0.60401,   0.98826,  58.61610,   6.40453,   0.00000,  -0.00571,  46.07851,   3.31224,   0.23146
   1.00000,  40.29297,   0.68726,   1.12710, 135.83984,   0.57495,   0.76842,   0.80301, 493.45061,   0.66098,   0.00000,  -0.00330, 279.66633,   2.40108,   0.16779
   1.00000,  36.28906,   0.89795,   1.42471, 170.11719,   0.42354,   0.96807,   0.70636, 709.12504,   1.13311,   0.00000,  -0.00324, 296.05851,   4.72330,   0.33007
   1.00000,  26.34766,   0.79810,   1.14419,  92.48047,   0.53257,   0.57760,   0.86734, 148.93643,   1.60944,   0.00000,  -0.00350,  78.16733,   2.59194,   0.18113
   1.00000,  47.48047,   0.93677,   1.19302, 147.32422,   0.51411,   0.97597,   0.74206,1035.35210,   0.43811,   0.00000,  -0.00012, 524.52772,   3.07888,   0.21516
   1.00000,  44.04297,   0.62817,   1.11929, 112.63672,   0.40952,   0.65258,   0.74409, 619.77547,   0.41966,   0.00000,  -0.00104, 250.22349,   2.30916,   0.16137
   1.00000,  26.54297,   0.98413,   1.39517, 102.08984,   0.77183,   1.04822,   0.87522, 267.91930,   1.73774,   0.00000,   0.00015, 204.66131,   4.56043,   0.31869
   1.00000,  23.53516,   0.55200,   1.10952, 173.45703,   0.67544,   0.47664,   0.93178,  89.66876,   4.23536,   0.00000,  -0.00539,  59.79145,   2.18947,   0.15300
   1.00000,  32.01172,   0.54028,   1.33950, 120.01953,   0.69663,   1.04110,   0.82450, 432.45815,   1.16460,   0.00000,  -0.00606, 297.54911,   4.19631,   0.29324
   1.00000,  27.12891,   0.90210,   1.18032, 108.65234,   0.53667,   0.66652,   0.84869, 185.56253,   1.73218,   0.00000,  -0.00118,  98.14151,   2.95831,   0.20673
   1.00000,  35.29297,   0.62476,   1.22329, 183.06641,   0.83745,   1.05042,   0.86877, 460.00347,   1.32554,   0.00000,  -0.00051, 382.16263,   3.33079,   0.23276
   1.00000,  28.88672,   0.98608,   1.47915, 190.68359,   0.88940,   1.23050,   0.88950, 378.97843,   2.51808,   0.00000,   0.00207, 335.12107,   5.00461,   0.34973
   1.00000,  20.99609,   0.88745,   1.28872, 115.80078,   0.48608,   0.61861,   0.85802, 112.37783,   3.98241,   0.00000,  -0.00475,  53.82826,   3.86470,   0.27007
   1.00000,  18.18359,   0.99292,   1.53481, 136.54297,   0.50591,   0.70241,   0.85435,  99.34772,   7.22904,   0.00000,  -0.00483,  49.52799,   5.25980,   0.36756
   1.00000,  23.02734,   0.99438,   1.18472, 152.71484,   0.31245,   0.43537,   0.82343, 115.21811,   3.98107,   0.00000,  -0.00546,  35.54665,   3.00358,   0.20989
   1.00000,  10.48828,   0.87280,   1.27847,  96.58203,   0.42114,   0.25847,   1.06650,  13.73053,  26.64610,   0.00000,  -0.01421,   5.70011,   3.78813,   0.26472
   1.00000,  38.92578,   0.53394,   1.54800, 165.01953,   0.78755,   1.36605,   0.81488, 981.82230,   0.89058,   0.00000,   0.00008, 765.67604,   5.29872,   0.37028
   1.00000,  10.48828,   0.87280,   1.14614,  96.58203,   0.42114,   0.17721,   1.12107,   9.48300,  26.64610,   0.00000,  -0.01692,   3.93679,   2.61627,   0.18283
   1.00000,  46.30859,   0.51636,   1.34683, 187.16797,   0.61187,   1.19770,   0.74697,1323.33745,   0.59993,   0.00000,  -0.00155, 798.49777,   4.24166,   0.29641
   1.00000,  25.56641,   0.99976,   1.43960, 153.06641,   0.82173,   1.08298,   0.89027, 252.28576,   2.91555,   0.00000,  -0.00292, 205.53520,   4.80544,   0.33581
   1.00000,  39.31641,   0.91724,   1.46255, 148.26172,   0.79233,   1.34754,   0.82425, 939.58424,   0.77653,   0.00000,  -0.00198, 737.30375,   4.92112,   0.34389
   1.00000,  29.19922,   0.76196,   1.39077, 150.95703,   0.28169,   0.66287,   0.69476, 354.09643,   1.93014,   0.00000,  -0.00090,  98.56125,   4.52749,   0.31639
   1.00000,  16.26953,   0.83960,   1.11245,  96.11328,   0.89624,   0.43351,   1.06245,  30.40633,   7.10409,   0.00000,  -0.00730,  27.10287,   2.24745,   0.15705
   1.00000,  40.76172,   0.89966,   1.32388, 146.85547,   0.89966,   1.32766,   0.86376, 875.02536,   0.69021,   0.00000,  -0.00138, 783.06079,   4.11257,   0.28739
   1.00000,  40.09766,   0.52222,   1.29165, 193.84766,   0.68228,   1.11195,   0.79334, 782.44174,   0.95709,   0.00000,  -0.00277, 527.09428,   3.86318,   0.26996
   1.00000,  21.73828,   0.70093,   1.34927, 145.33203,   0.39927,   0.60988,   0.80925, 137.83207,   4.50335,   0.00000,  -0.00466,  54.26059,   4.27095,   0.29846
   1.00000,  43.10547,   0.74829,   1.57583,  81.69922,   0.88530,   1.50308,   0.84118,1364.86515,   0.32469,   0.00000,  -0.00199,1201.12826,   5.42429,   0.37906
   1.00000,  37.05078,   0.51733,   1.38394, 103.14453,   0.86411,   1.27876,   0.85156, 714.50676,   0.64551,   0.00000,   0.00265, 613.16870,   4.47161,   0.31248
   1.00000,  30.29297,   0.58130,   1.25991, 123.88672,   0.38765,   0.68075,   0.75450, 316.85760,   1.41857,   0.00000,  -0.00292, 121.12490,   3.62818,   0.25354
   1.00000,  29.58984,   0.81812,   1.20083, 179.19922,   0.83335,   0.91918,   0.90260, 255.98225,   2.20170,   0.00000,  -0.00248, 211.59016,   3.14508,   0.21978
   1.00000,  45.68359,   0.64429,   1.12856, 129.04297,   0.68843,   0.90817,   0.81068, 722.86140,   0.43083,   0.00000,  -0.00112, 491.41302,   2.41337,   0.16865
   1.00000,  25.95703,   0.61694,   1.45278,  87.67578,   0.27075,   0.61873,   0.70406, 266.99570,   1.59575,   0.00000,  -0.00337,  71.45129,   4.85948,   0.33959
   1.00000,  31.03516,   0.76050,   1.52993,  99.16016,   0.31587,   0.80437,   0.67671, 491.35354,   1.05591,   0.00000,  -0.00135, 153.23845,   5.23217,   0.36563
   1.00000,  23.80859,   0.92261,   1.49575,  89.66797,   0.73560,   1.01642,   0.87146, 215.47567,   2.11488,   0.00000,  -0.00248, 156.70460,   5.08215,   0.35515
   1.00000,  27.16797,   0.94849,   1.36880, 143.92578,   0.39858,   0.75036,   0.75621, 277.36678,   2.28464,   0.00000,  -0.00316, 109.00363,   4.40284,   0.30768
   1.00000,  43.57422,   0.60718,   1.14712, 157.28516,   0.20581,   0.48297,   0.66658, 677.87029,   0.60513,   0.00000,  -0.00220, 138.17018,   2.60800,   0.18225
   1.00000,  13.10547,   0.62329,   1.29507, 133.61328,   0.56880,   0.41092,   1.00954,  27.55795,  18.89478,   0.00000,  -0.01146,  15.45076,   3.89708,   0.27233
   1.00000,  22.87109,   0.98901,   1.43716, 116.85547,   0.77388,   0.97865,   0.89564, 180.11848,   3.10913,   0.00000,  -0.00228, 137.96549,   4.79234,   0.33489
   1.00000,  26.50391,   0.60767,   1.21646,  84.86328,   0.89692,   0.88435,   0.92873, 191.26912,   1.45091,   0.00000,  -0.00296, 170.62371,   3.27013,   0.22852
   1.00000,  43.26172,   0.76440,   1.39321, 170.05859,   0.52847,   1.14589,   0.72473,1155.28582,   0.66856,   0.00000,   0.00129, 601.65946,   4.54180,   0.31739
   1.00000,  24.66797,   0.71069,   1.21548, 100.21484,   0.37329,   0.53455,   0.81065, 154.17590,   2.12511,   0.00000,  -0.00203,  56.76472,   3.26939,   0.22847
   1.00000,  29.47266,   0.93091,   1.10562, 168.76953,   0.24341,   0.36126,   0.78946, 174.81211,   2.09839,   0.00000,  -0.00439,  42.09053,   2.17352,   0.15189
   1.00000,  20.29297,   0.61157,   1.13491, 112.05078,   0.37739,   0.34163,   0.89994,  65.08565,   4.26804,   0.00000,  -0.00689,  24.22510,   2.47913,   0.17324
