core_r,fuel_frac,ref_mult,keff,stdv,r_mass,c_mass,p_mass,mass
  38.96552,   0.86667,   0.11741,   1.91655,   0.00067,-191094.96861,3583666.72004,1012979.95627,4405551.70770
  37.58621,   0.95000,   0.02894,   1.92552,   0.00063,-258245.43103,3493602.93400,738231.48481,3973588.98778
  50.00000,   0.20000,   0.08016,   1.40321,   0.00067,-493833.89080,2351238.62778,1964267.93776,3821672.67474
  21.03448,   0.28333,   0.13138,   0.93905,   0.00059,-27427.34941,223641.37060,164453.60741,360667.62860
  40.34483,   0.45000,   0.00566,   1.64440,   0.00076,-344732.53708,2263713.73808,861996.44595,2780977.64695
  23.79310,   0.61667,   0.00566,   1.45434,   0.00070,-70708.51164,604951.47469,176805.14364,711048.10669
  47.24138,   0.95000,   0.13138,   2.00096,   0.00060,-310710.71155,6936743.92879,1863012.59429,8489045.81153
  26.55172,   0.45000,   0.07550,   1.37560,   0.00069,-75575.44122,645261.59273,290954.51303,860640.66454
  32.06897,   0.45000,   0.10809,   1.52576,   0.00072,-112625.79389,1136875.40497,552835.68499,1577085.29607
  32.06897,   0.28333,   0.04291,   1.24679,   0.00066,-152477.15640,792522.93427,474351.26417,1114397.04204
  43.10345,   0.36667,   0.12206,   1.61533,   0.00067,-251188.05875,2342489.38978,1385699.06378,3477000.39481
  50.00000,   0.53333,   0.06153,   1.83851,   0.00066,-536620.42381,4961454.44596,1879856.45994,6304690.48209
  34.82759,   0.28333,   0.09412,   1.33277,   0.00075,-155726.74804,1015142.64943,685743.68794,1545159.58932
  33.44828,   0.70000,   0.01031,   1.75102,   0.00066,-193611.82869,1876044.65733,496925.25540,2179358.08404
  27.93103,   0.20000,   0.13603,   0.99585,   0.00065,-62130.32453,409871.33739,389073.32462,736814.33749
  47.24138,   0.78333,   0.06153,   1.94374,   0.00059,-452610.79898,5835924.98141,1585558.98463,6968873.16706
  18.27586,   0.95000,   0.07084,   1.53050,   0.00067,-25170.31824,401625.61497,93846.57568,470301.87240
  21.03448,   0.61667,   0.08481,   1.37778,   0.00069,-35955.19909,417987.01513,147843.12049,529874.93653
  44.48276,   0.61667,   0.07550,   1.84562,   0.00068,-355367.64982,3953143.93727,1368114.03062,4965890.31807
  22.41379,   0.70000,   0.07550,   1.50368,   0.00069,-45462.00741,564504.87611,175022.15022,694065.01893
  21.03448,   0.86667,   0.11741,   1.58904,   0.00069,-30060.98203,563743.47094,159350.98913,693033.47803
  45.86207,   0.28333,   0.02894,   1.50002,   0.00071,-469145.97799,2318023.12006,1341120.84983,3189997.99190
  50.00000,   0.53333,   0.01497,   1.83110,   0.00063,-637155.98097,4961454.44596,1679181.17687,6003479.64186
  37.58621,   0.86667,   0.03825,   1.89511,   0.00069,-249783.70279,3216412.87819,755151.86552,3721781.04091
  19.65517,   0.28333,   0.11275,   0.87440,   0.00054,-25231.58516,182468.21268,128643.94383,285880.57135
  45.86207,   0.95000,   0.15000,   1.99393,   0.00062,-246836.04826,6346713.50686,1776719.50016,7876596.95876
  40.34483,   0.86667,   0.00566,   1.92000,   0.00062,-344732.53708,3977863.29699,861996.44595,4495127.20586
  47.24138,   0.61667,   0.04291,   1.86708,   0.00062,-487435.86031,4735165.65378,1516396.43604,5764126.22951
  32.06897,   0.95000,   0.07550,   1.86938,   0.00067,-133155.08208,2169916.23935,512627.79864,2549388.95592
  19.65517,   0.95000,   0.12672,   1.59353,   0.00079,-23100.58733,499595.30600,132778.98972,609273.70839
  26.55172,   0.20000,   0.05687,   0.91414,   0.00059,-81927.09868,352098.90446,278403.01511,548574.82089
  33.44828,   0.78333,   0.14069,   1.81788,   0.00071,-103079.27555,2071397.00541,675161.25691,2643478.98677
  44.48276,   0.45000,   0.02428,   1.70582,   0.00073,-435003.48302,3034121.82626,1209834.10371,3808952.44695
  40.34483,   0.78333,   0.10344,   1.89473,   0.00065,-230239.48277,3635010.27885,1089128.76079,4493899.55687
  43.10345,   0.53333,   0.14534,   1.78389,   0.00068,-212795.18013,3178594.24416,1459861.08207,4425660.14610
  34.82759,   0.70000,   0.14069,   1.79131,   0.00070,-116364.43279,2117834.75644,762178.00599,2763648.32965
  43.10345,   0.95000,   0.00100,   1.96794,   0.00073,-426411.33683,5268949.46682,1039006.23298,5881544.36298
  16.89655,   0.28333,   0.12206,   0.75498,   0.00055,-15130.62980,115918.01035,83469.33232,184256.71287
  40.34483,   0.86667,   0.13603,   1.92928,   0.00063,-187243.36517,3977863.29699,1172557.83154,4963177.76336
  37.58621,   0.70000,   0.03825,   1.81454,   0.00077,-249783.70279,2661996.06723,755151.86552,3167364.22995
  41.72414,   0.36667,   0.13603,   1.59926,   0.00067,-207111.85102,2124729.83818,1296978.52151,3214596.50867
  47.24138,   0.53333,   0.07550,   1.81542,   0.00063,-425667.44763,4184723.05801,1638758.07991,5397813.69029
  23.79310,   0.53333,   0.01497,   1.36804,   0.00066,-68657.63521,534628.47347,180942.51979,646913.35805
  37.58621,   0.70000,   0.12672,   1.82628,   0.00068,-161539.30734,2661996.06723,928505.65747,3428962.41737
  50.00000,   0.70000,   0.07550,   1.93217,   0.00060,-504676.08520,6266597.69797,1942929.90211,7704851.51488
  12.75862,   0.78333,   0.09878,   1.09912,   0.00066,-7469.61628,114961.67473,34077.95888,141570.01733
  36.20690,   0.78333,   0.01497,   1.83885,   0.00071,-241941.17125,2627338.32771,637619.47280,3023016.62925
  19.65517,   0.86667,   0.13138,   1.54109,   0.00075,-22377.87853,459956.32773,134177.12354,571755.57275
  43.10345,   0.70000,   0.01962,   1.87045,   0.00068,-402024.39070,4014744.38397,1088203.40871,4700923.40197
  48.62069,   0.28333,   0.07084,   1.55124,   0.00072,-473934.79276,2761977.63921,1767047.87615,4055090.72261
  40.34483,   0.78333,   0.15000,   1.89702,   0.00070,-168039.46719,3635010.27885,1209543.74474,4676514.55641
  32.06897,   0.45000,   0.01497,   1.49705,   0.00064,-168108.93052,1136875.40497,443039.63272,1411806.10717
  19.65517,   0.45000,   0.13138,   1.14147,   0.00067,-22377.87853,261750.94021,134177.12354,373550.18522
  18.27586,   0.45000,   0.14534,   1.08293,   0.00063,-16220.31026,210422.07777,111277.89487,305479.66238
  19.65517,   0.86667,   0.02428,   1.51860,   0.00069,-37527.35625,459956.32773,104371.29169,526800.26317
  40.34483,   0.70000,   0.03359,   1.84514,   0.00066,-314178.91098,3292194.39593,923413.43481,3901428.91976
  47.24138,   0.45000,   0.13603,   1.75900,   0.00072,-300614.89475,3634340.08198,1882514.49550,5216239.68273
  19.65517,   0.78333,   0.01031,   1.45186,   0.00073,-39286.28202,420312.57846,100832.40193,481858.69837
  16.89655,   0.36667,   0.01962,   0.84919,   0.00058,-24216.44666,141102.80539,65549.30600,182435.66473
  47.24138,   0.53333,   0.02428,   1.80763,   0.00065,-521057.05858,4184723.05801,1449166.78613,5112832.78556
  38.96552,   0.45000,   0.13138,   1.65382,   0.00075,-174353.20205,2039385.21291,1045416.84338,2910448.85424
  47.24138,   0.78333,   0.15000,   1.95093,   0.00069,-269783.48043,5835924.98141,1941894.52424,7508036.02523
  33.44828,   0.36667,   0.11741,   1.44901,   0.00078,-120872.97012,1094618.80614,640738.46046,1614484.29648
  32.06897,   0.70000,   0.09412,   1.74180,   0.00066,-121576.03601,1653395.82216,535360.81852,2067180.60467
  40.34483,   0.95000,   0.07550,   1.95213,   0.00069,-265134.58491,4320675.05378,1020729.78731,5076270.25618
  36.20690,   0.86667,   0.00100,   1.87586,   0.00070,-252735.74686,2875148.04659,615823.25237,3238235.55209
  11.37931,   0.86667,   0.01031,   1.04094,   0.00058,-7623.56843,89255.29117,19566.69547,101198.41820
  37.58621,   0.78333,   0.05222,   1.86020,   0.00068,-236798.86839,2939189.45934,781005.44714,3483396.03809
  14.13793,   0.86667,   0.08016,   1.25576,   0.00061,-11164.21932,171176.31219,44406.66885,204418.76173
  16.89655,   0.78333,   0.03359,   1.33216,   0.00071,-23078.49446,267015.26313,67830.75215,311767.52081
  47.24138,   0.70000,   0.00100,   1.90365,   0.00072,-561384.44115,5285542.00539,1367885.61439,6092043.17863
  36.20690,   0.78333,   0.09412,   1.84840,   0.00064,-174971.36207,2627338.32771,770487.46355,3222854.42919
  27.93103,   0.86667,   0.12206,   1.76548,   0.00073,-68347.67505,1319918.26436,377045.42885,1628616.01815
  47.24138,   0.95000,   0.11741,   1.99967,   0.00066,-340545.81718,6936743.92879,1805207.58609,8401405.69770
  26.55172,   0.53333,   0.13603,   1.48924,   0.00071,-53372.89340,742979.74450,334232.42578,1023839.27688
  41.72414,   0.28333,   0.15000,   1.47935,   0.00070,-185870.21795,1745496.51714,1337889.02821,2897515.32740
  47.24138,   0.28333,   0.15000,   1.55664,   0.00072,-269783.48043,2533521.13460,1941894.52424,4205632.17841
  21.03448,   0.53333,   0.06153,   1.28176,   0.00067,-39953.28796,369397.82640,139961.96031,469406.49876
  45.86207,   0.20000,   0.01031,   1.30630,   0.00069,-499081.50409,1814461.06552,1280945.51643,2596325.07785
  40.34483,   0.95000,   0.02428,   1.94854,   0.00069,-324549.71060,4320675.05378,902639.45820,4898764.80138
  38.96552,   0.28333,   0.04756,   1.39561,   0.00073,-268705.79877,1421668.14936,860503.57746,2013465.92806
  26.55172,   0.53333,   0.02428,   1.45863,   0.00067,-92511.46011,742979.74450,257293.38682,907761.67121
  26.55172,   0.95000,   0.10344,   1.77860,   0.00072,-65628.74663,1231589.32155,310451.33802,1476411.91294
  16.89655,   0.28333,   0.04756,   0.72528,   0.00052,-21909.36160,115918.01035,70162.54999,164171.19874
  45.86207,   0.95000,   0.02894,   1.98526,   0.00070,-469145.97799,6346713.50686,1341120.84983,7218688.37870
  16.89655,   0.36667,   0.13138,   0.89241,   0.00057,-14216.17013,141102.80539,85239.75199,212126.38726
  19.65517,   0.86667,   0.05687,   1.52705,   0.00069,-33233.80060,459956.32773,112934.43122,539656.95835
  47.24138,   0.45000,   0.05222,   1.74310,   0.00071,-470177.39099,3634340.08198,1550729.97594,4714892.66693
  40.34483,   0.78333,   0.08947,   1.89210,   0.00076,-247910.74714,3635010.27885,1054572.42889,4441671.96059
  37.58621,   0.53333,   0.10344,   1.70724,   0.00069,-186166.58798,2107582.59257,880645.59053,2802061.59511
  19.65517,   0.61667,   0.05687,   1.31462,   0.00063,-33233.80060,341034.14484,112934.43122,420734.77546
  16.89655,   0.20000,   0.10809,   0.59476,   0.00050,-16473.16106,90736.24622,80860.26269,155123.34785
  25.17241,   0.95000,   0.05222,   1.74302,   0.00063,-71132.55450,1049451.38800,234608.01528,1212926.84878
  11.37931,   0.28333,   0.12206,   0.47240,   0.00042,-4621.79500,35408.26046,25496.50266,56282.96811
  29.31034,   0.61667,   0.01031,   1.60670,   0.00065,-130278.60078,1130915.14190,334373.82110,1335010.36222
  33.44828,   0.28333,   0.09878,   1.30400,   0.00062,-134588.68645,899245.29669,614021.86550,1378678.47574
  44.48276,   0.61667,   0.08481,   1.84607,   0.00073,-340049.02581,3953143.93727,1398237.53918,5011332.45064
  14.13793,   0.36667,   0.04756,   0.71543,   0.00051,-12834.91778,82660.68809,41102.54678,110928.31709
  22.41379,   0.20000,   0.01962,   0.76074,   0.00056,-56527.81526,211803.23586,153010.02297,308285.44357
  16.89655,   0.95000,   0.05687,   1.46433,   0.00070,-21112.69676,317381.82230,71744.74049,368013.86603
  38.96552,   0.70000,   0.00566,   1.82590,   0.00066,-310570.38119,2965945.93925,776574.69488,3431950.25294
  16.89655,   0.45000,   0.02894,   0.97189,   0.00062,-23460.71006,166284.56952,67065.79378,209889.65324
  44.48276,   0.53333,   0.10809,   1.79480,   0.00072,-300578.56643,3493607.99505,1475421.85436,4668451.28297
  29.31034,   0.61667,   0.04291,   1.61601,   0.00073,-116415.90505,1130915.14190,362165.93379,1376665.17065
  14.13793,   0.86667,   0.02894,   1.24416,   0.00063,-13743.72700,171176.31219,39288.40852,196720.99371
  44.48276,   0.61667,   0.03359,   1.83998,   0.00070,-421103.19654,3953143.93727,1237678.07302,4769718.81375
  26.55172,   0.45000,   0.02428,   1.35705,   0.00068,-92511.46011,645261.59273,257293.38682,810043.51944
  33.44828,   0.36667,   0.01031,   1.40892,   0.00075,-193611.82869,1094618.80614,496925.25540,1397932.23285
  12.75862,   0.45000,   0.06153,   0.74688,   0.00053,-8915.96373,71592.73358,31233.86898,93910.63883
  22.41379,   0.28333,   0.01031,   0.93460,   0.00061,-58258.11286,270584.36633,149525.61425,361851.86772
  43.10345,   0.20000,   0.08947,   1.30413,   0.00068,-302320.62877,1506339.24998,1286023.31065,2490041.93185
  41.72414,   0.61667,   0.12672,   1.82392,   0.00076,-220980.92670,3262343.08603,1270167.88682,4311530.04615
  36.20690,   0.61667,   0.15000,   1.75764,   0.00062,-121456.74946,2131775.55398,874242.54564,2884561.35016
  38.96552,   0.36667,   0.01497,   1.52041,   0.00069,-301562.39247,1730545.26737,794747.13917,2223730.01407
  23.79310,   0.78333,   0.10344,   1.61606,   0.00070,-47224.70146,745581.39711,223392.53009,921749.22574
  32.06897,   0.61667,   0.15000,   1.69135,   0.00075,-84392.26838,1481229.94789,607453.36811,2004291.04762
  27.93103,   0.95000,   0.07550,   1.80325,   0.00073,-87975.86921,1433668.65376,338694.36646,1684387.15101
  45.86207,   0.86667,   0.06153,   1.96354,   0.00076,-414112.31274,5843151.45232,1450693.39837,6879732.53795
  37.58621,   0.53333,   0.08481,   1.70290,   0.00070,-205140.76234,2107582.59257,843512.23779,2745954.06801
  43.10345,   0.70000,   0.02428,   1.87193,   0.00071,-395779.82684,4014744.38397,1100745.05322,4719709.61035
  40.34483,   0.28333,   0.05687,   1.42465,   0.00061,-287417.53869,1578048.96315,976696.48576,2267327.91023
  18.27586,   0.61667,   0.00566,   1.23513,   0.00069,-32044.39480,274157.99649,80126.33406,322239.93575
  37.58621,   0.86667,   0.08481,   1.89994,   0.00073,-205140.76234,3216412.87819,843512.23779,3854784.35363
  15.51724,   0.78333,   0.05222,   1.26331,   0.00070,-16662.39581,206816.60543,54955.59155,245109.80117
  33.44828,   0.20000,   0.07550,   1.10827,   0.00072,-151085.95109,703895.29987,581659.04979,1134468.39856
  37.58621,   0.53333,   0.07084,   1.70043,   0.00068,-218947.93158,2107582.59257,816339.04789,2704973.70888
  33.44828,   0.78333,   0.07550,   1.81086,   0.00070,-151085.95109,2071397.00541,581659.04979,2501970.10411
  18.27586,   0.78333,   0.05687,   1.40605,   0.00082,-26716.71540,337890.07979,90788.20366,401961.56805
  16.89655,   0.28333,   0.15000,   0.76396,   0.00058,-12343.59716,115918.01035,88848.89354,192423.30673
  30.68966,   0.86667,   0.03825,   1.80644,   0.00077,-135973.63970,1750904.32623,411078.65140,2026009.33793
  44.48276,   0.86667,   0.12672,   1.95990,   0.00075,-267773.61780,5331646.68670,1539125.82114,6602998.89004
  32.06897,   0.53333,   0.13603,   1.61919,   0.00075,-94036.79141,1309043.35146,588878.41566,1803884.97570
  32.06897,   0.61667,   0.04756,   1.67314,   0.00072,-149792.69824,1481229.94789,479696.20791,1811133.45756
  11.37931,   0.78333,   0.01962,   0.97459,   0.00061,-7397.14431,81562.35562,20022.65992,94187.87122
  25.17241,   0.20000,   0.03359,   0.85737,   0.00059,-76311.10651,300027.51528,224288.45002,448004.85880
  43.10345,   0.36667,   0.00566,   1.58372,   0.00070,-420392.25234,2342489.38978,1051181.96989,2973279.10734
  16.89655,   0.45000,   0.07084,   0.98784,   0.00059,-19890.66726,166284.56952,74161.59750,220555.49976
  16.89655,   0.78333,   0.02894,   1.33160,   0.00076,-23460.71006,267015.26313,67065.79378,310620.34685
  33.44828,   0.20000,   0.09412,   1.11680,   0.00065,-137947.65280,703895.29987,607453.33324,1173400.98030
  37.58621,   0.45000,   0.09412,   1.62525,   0.00065,-195739.53520,1830389.20045,861940.24102,2496589.90627
  32.06897,   0.61667,   0.08016,   1.68008,   0.00076,-130294.44864,1481229.94789,518257.68279,1869193.18204
  12.75862,   0.61667,   0.15000,   0.95484,   0.00061,-5314.45500,93277.85662,38253.30986,126216.71148
  10.00000,   0.95000,   0.04756,   0.99580,   0.00063,-4541.87952,65794.24928,14544.91713,75797.28689
  11.37931,   0.95000,   0.08016,   1.12130,   0.00063,-5821.28236,96947.30089,23154.66496,114280.68350
  12.75862,   0.36667,   0.10809,   0.65644,   0.00050,-7092.41173,60750.88977,34813.85712,88472.33516
  18.27586,   0.53333,   0.07550,   1.16414,   0.00061,-24645.41753,242288.31119,94881.29134,312524.18499
  37.58621,   0.28333,   0.03825,   1.36485,   0.00062,-249783.70279,1275975.72579,755151.86552,1781343.88852
  40.34483,   0.86667,   0.02428,   1.92056,   0.00064,-324549.71060,3977863.29699,902639.45820,4555953.04460
  34.82759,   0.70000,   0.13138,   1.79053,   0.00073,-124496.96615,2117834.75644,746480.27011,2739818.06041
  50.00000,   0.36667,   0.00100,   1.67000,   0.00062,-665583.67014,3656381.87979,1621780.47843,4612578.68808
  26.55172,   0.78333,   0.08016,   1.68451,   0.00075,-73951.81836,1036143.60891,294149.89222,1256341.68277
  10.00000,   0.86667,   0.15000,   0.95599,   0.00057,-2558.86649,60573.99043,18418.65488,76433.77882
  36.20690,   0.70000,   0.05222,   1.79781,   0.00068,-211674.25629,2379555.44968,698139.93749,2866021.13089
  41.72414,   0.70000,   0.05687,   1.86361,   0.00069,-317915.55552,3641530.76744,1080334.23171,4403949.44364
  40.34483,   0.95000,   0.09878,   1.95607,   0.00069,-236184.20678,4320675.05378,1077521.97513,5162012.82212
  10.00000,   0.78333,   0.05222,   0.86836,   0.00052,-4459.58057,55353.10326,14708.50238,65602.02507
  37.58621,   0.86667,   0.15000,   1.90436,   0.00069,-135873.02176,3216412.87819,978010.50133,4058550.35776
  10.00000,   0.36667,   0.10809,   0.48811,   0.00045,-3414.93806,29251.05504,16762.58660,42598.70357
  43.10345,   0.95000,   0.12206,   1.97478,   0.00068,-251188.05875,5268949.46682,1385699.06378,6403460.47185
  34.82759,   0.36667,   0.08481,   1.46839,   0.00073,-163206.19020,1235696.46578,671082.70995,1743572.98553
  19.65517,   0.61667,   0.08481,   1.32174,   0.00070,-29335.72128,341034.14484,120624.68532,432323.10888
  41.72414,   0.36667,   0.14534,   1.60212,   0.00079,-193013.58231,2124729.83818,1324151.31279,3255867.56866
  26.55172,   0.28333,   0.08947,   1.11625,   0.00065,-70665.86241,449815.88009,300601.20839,679751.22607
  21.03448,   0.20000,   0.08947,   0.74838,   0.00059,-35133.95374,175058.02944,149454.18609,289378.26178
  19.65517,   0.86667,   0.12206,   1.53999,   0.00069,-23817.34269,459956.32773,131390.28039,567529.26543
  11.37931,   0.53333,   0.08016,   0.75335,   0.00056,-5821.28236,58485.30804,23154.66496,75818.69064
  23.79310,   0.36667,   0.05222,   1.15592,   0.00066,-60068.54392,393998.55105,198116.90961,532046.91674
  47.24138,   0.78333,   0.13138,   1.94932,   0.00059,-310710.71155,5835924.98141,1863012.59429,7388226.86415
  11.37931,   0.36667,   0.14069,   0.58195,   0.00042,-4058.80114,43101.19600,26584.83255,65627.22741
